"Velocities","Coverage0","Coverage1","Coverage2","Coverage3","Coverage4","Coverage5","Coverage6","Coverage7","Coverage8","Coverage9","Coverage10","Coverage11","Points:0","Points:1","Points:2"
0.38549,0.00089027,7.666e-06,4.9506e-05,0.99437,0.0055841,0.89027,0.98641,0.99526,0.99526,4.184e-05,0.0047015,0,0.01,2.3943,53.81
0.38745,0.00089481,7.7073e-06,4.9563e-05,0.99436,0.0055899,0.89481,0.98627,0.99526,0.99526,4.1855e-05,0.0047028,0,0.01,2.3943,54
0.38728,0.0008944,7.7051e-06,4.9568e-05,0.99436,0.0055902,0.8944,0.98627,0.99526,0.99526,4.1863e-05,0.0047035,0,0.01,2.3943,54.01
0.37955,0.00087655,7.5763e-06,4.9635e-05,0.99436,0.0055902,0.87655,0.98624,0.99524,0.99524,4.2059e-05,0.0047212,0,0.01,2.3943,54.2
0.37979,0.00087711,7.5821e-06,4.965e-05,0.99436,0.0055916,0.87711,0.98624,0.99524,0.99524,4.2068e-05,0.0047221,0,0.01,2.3943,54.21
0.38768,0.00089534,7.7674e-06,5.0038e-05,0.99432,0.0056279,0.89534,0.98632,0.99522,0.99522,4.227e-05,0.0047403,0,0.01,2.3943,54.4
0.38746,0.00089481,7.7626e-06,5.0029e-05,0.99432,0.005627,0.89481,0.98631,0.99522,0.99522,4.2266e-05,0.0047399,0,0.01,2.3943,54.41
0.38938,0.00089927,7.7876e-06,4.9951e-05,0.99433,0.0056221,0.89927,0.98615,0.99523,0.99523,4.2163e-05,0.0047306,0,0.01,2.3943,54.6
0.38935,0.00089918,7.7872e-06,4.9952e-05,0.99433,0.0056222,0.89918,0.98614,0.99523,0.99523,4.2165e-05,0.0047308,0,0.01,2.3943,54.61
0.38748,0.00089487,7.7374e-06,4.9811e-05,0.99434,0.0056097,0.89487,0.98616,0.99524,0.99524,4.2074e-05,0.0047226,0,0.01,2.3943,54.8
0.38757,0.00089509,7.7404e-06,4.9822e-05,0.99434,0.0056107,0.89509,0.98616,0.99523,0.99523,4.2082e-05,0.0047233,0,0.01,2.3943,54.81
0.38707,0.00089391,7.7558e-06,5.0029e-05,0.99432,0.0056268,0.89391,0.9861,0.99522,0.99522,4.2274e-05,0.0047407,0,0.01,2.3943,55
0.38681,0.00089333,7.752e-06,5.0032e-05,0.99432,0.0056269,0.89333,0.9861,0.99522,0.99522,4.228e-05,0.0047413,0,0.01,2.3943,55.01
0.38286,0.00088419,7.7135e-06,5.0306e-05,0.9943,0.0056459,0.88419,0.9862,0.99519,0.99519,4.2593e-05,0.0047694,0,0.01,2.3943,55.2
0.38318,0.00088493,7.7196e-06,5.0313e-05,0.9943,0.0056467,0.88493,0.9862,0.99519,0.99519,4.2593e-05,0.0047695,0,0.01,2.3943,55.21
0.38613,0.00089176,7.7677e-06,5.0273e-05,0.9943,0.0056456,0.89176,0.98616,0.9952,0.9952,4.2505e-05,0.0047616,0,0.01,2.3943,55.4
0.38604,0.00089154,7.7666e-06,5.0277e-05,0.9943,0.0056458,0.89154,0.98616,0.9952,0.9952,4.251e-05,0.004762,0,0.01,2.3943,55.41
0.38385,0.00088648,7.7498e-06,5.0468e-05,0.99429,0.0056595,0.88648,0.98595,0.99518,0.99518,4.2718e-05,0.0047808,0,0.01,2.3943,55.6
0.38376,0.00088628,7.7491e-06,5.0474e-05,0.99429,0.0056599,0.88628,0.98595,0.99518,0.99518,4.2725e-05,0.0047814,0,0.01,2.3943,55.61
0.3865,0.0008926,7.8048e-06,5.0531e-05,0.99428,0.0056663,0.8926,0.98591,0.99518,0.99518,4.2726e-05,0.0047815,0,0.01,2.3943,55.8
0.38649,0.00089259,7.8054e-06,5.0537e-05,0.99428,0.0056668,0.89259,0.98591,0.99518,0.99518,4.2732e-05,0.004782,0,0.01,2.3943,55.81
0.38236,0.00088304,7.7632e-06,5.0812e-05,0.99426,0.0056858,0.88304,0.98583,0.99515,0.99515,4.3049e-05,0.0048105,0,0.01,2.3943,56
0.38244,0.00088324,7.7651e-06,5.0816e-05,0.99426,0.0056862,0.88324,0.98583,0.99515,0.99515,4.3051e-05,0.0048107,0,0.01,2.3943,56.01
0.38845,0.00089711,7.8851e-06,5.0917e-05,0.99425,0.0056982,0.89711,0.98582,0.99515,0.99515,4.3032e-05,0.004809,0,0.01,2.3943,56.2
0.38853,0.00089731,7.8869e-06,5.0921e-05,0.99425,0.0056986,0.89731,0.98582,0.99515,0.99515,4.3034e-05,0.0048092,0,0.01,2.3943,56.21
0.38879,0.00089791,7.8982e-06,5.0976e-05,0.99425,0.0057032,0.89791,0.98582,0.99514,0.99514,4.3078e-05,0.0048132,0,0.01,2.3943,56.4
0.38875,0.00089781,7.8983e-06,5.0983e-05,0.99425,0.0057037,0.89781,0.98582,0.99514,0.99514,4.3085e-05,0.0048138,0,0.01,2.3943,56.41
0.39158,0.00090434,7.9627e-06,5.1097e-05,0.99423,0.0057147,0.90435,0.98572,0.99514,0.99514,4.3134e-05,0.0048183,0,0.01,2.3943,56.6
0.39153,0.00090422,7.9616e-06,5.1095e-05,0.99423,0.0057145,0.90422,0.98572,0.99514,0.99514,4.3134e-05,0.0048182,0,0.01,2.3943,56.61
0.38813,0.00089637,7.9065e-06,5.1149e-05,0.99423,0.0057164,0.89637,0.98568,0.99513,0.99513,4.3242e-05,0.0048279,0,0.01,2.3943,56.8
0.38805,0.0008962,7.9061e-06,5.1155e-05,0.99423,0.0057168,0.8962,0.98568,0.99513,0.99513,4.3249e-05,0.0048285,0,0.01,2.3943,56.81
0.37958,0.00087662,7.7629e-06,5.1245e-05,0.99423,0.0057183,0.87662,0.9856,0.99511,0.99511,4.3482e-05,0.0048495,0,0.01,2.3943,57
0.37946,0.00087636,7.7611e-06,5.1246e-05,0.99423,0.0057184,0.87636,0.9856,0.99511,0.99511,4.3485e-05,0.0048498,0,0.01,2.3943,57.01
0.37852,0.00087419,7.7648e-06,5.1427e-05,0.99422,0.0057321,0.87419,0.98563,0.99509,0.99509,4.3663e-05,0.0048657,0,0.01,2.3943,57.2
0.37874,0.00087469,7.7699e-06,5.144e-05,0.99422,0.0057333,0.87469,0.98563,0.99509,0.99509,4.367e-05,0.0048664,0,0.01,2.3943,57.21
0.38345,0.00088557,7.8536e-06,5.1421e-05,0.99421,0.0057349,0.88557,0.98552,0.9951,0.9951,4.3568e-05,0.0048572,0,0.01,2.3943,57.4
0.38348,0.00088564,7.8555e-06,5.1433e-05,0.99421,0.0057358,0.88564,0.98552,0.9951,0.9951,4.3577e-05,0.004858,0,0.01,2.3943,57.41
0.39035,0.0009015,8.0297e-06,5.1853e-05,0.99417,0.0057736,0.9015,0.98543,0.99508,0.99508,4.3823e-05,0.0048801,0,0.01,2.3943,57.6
0.39018,0.00090111,8.0262e-06,5.1848e-05,0.99417,0.005773,0.90111,0.98543,0.99508,0.99508,4.3822e-05,0.00488,0,0.01,2.3943,57.61
0.38105,0.00088002,7.8261e-06,5.156e-05,0.9942,0.0057443,0.88002,0.98536,0.99508,0.99508,4.3734e-05,0.0048721,0,0.01,2.3943,57.8
0.38136,0.00088075,7.8324e-06,5.1569e-05,0.9942,0.0057452,0.88075,0.98535,0.99508,0.99508,4.3737e-05,0.0048723,0,0.01,2.3943,57.81
0.38259,0.00088358,7.8907e-06,5.188e-05,0.99418,0.0057706,0.88358,0.98534,0.99506,0.99506,4.399e-05,0.0048949,0,0.01,2.3943,58
0.38259,0.00088358,7.8918e-06,5.189e-05,0.99418,0.0057714,0.88358,0.98534,0.99506,0.99506,4.3998e-05,0.0048957,0,0.01,2.3943,58.01
0.3799,0.00087737,7.8185e-06,5.168e-05,0.99419,0.0057531,0.87737,0.98534,0.99507,0.99507,4.3862e-05,0.0048836,0,0.01,2.3943,58.2
0.37962,0.00087671,7.8147e-06,5.1688e-05,0.99419,0.0057535,0.87671,0.98534,0.99507,0.99507,4.3873e-05,0.0048846,0,0.01,2.3943,58.21
0.38146,0.00088098,7.8851e-06,5.2006e-05,0.99417,0.0057799,0.88098,0.98532,0.99505,0.99505,4.4121e-05,0.0049068,0,0.01,2.3943,58.4
0.38138,0.00088078,7.883e-06,5.2001e-05,0.99417,0.0057794,0.88078,0.98532,0.99505,0.99505,4.4118e-05,0.0049065,0,0.01,2.3943,58.41
0.38042,0.00087857,7.8538e-06,5.1899e-05,0.99418,0.0057708,0.87857,0.98531,0.99506,0.99506,4.4045e-05,0.0049001,0,0.01,2.3943,58.6
0.38054,0.00087885,7.8564e-06,5.1904e-05,0.99418,0.0057713,0.87885,0.98531,0.99506,0.99506,4.4048e-05,0.0049003,0,0.01,2.3943,58.61
0.38272,0.00088387,7.9276e-06,5.2176e-05,0.99415,0.0057941,0.88387,0.98521,0.99504,0.99504,4.4248e-05,0.0049182,0,0.01,2.3943,58.8
0.38272,0.00088388,7.9288e-06,5.2186e-05,0.99415,0.0057949,0.88388,0.98521,0.99504,0.99504,4.4257e-05,0.004919,0,0.01,2.3943,58.81
0.37957,0.00087661,7.8881e-06,5.2337e-05,0.99414,0.0058048,0.87661,0.98515,0.99502,0.99502,4.4449e-05,0.0049361,0,0.01,2.3943,59
0.37954,0.00087653,7.8873e-06,5.2335e-05,0.99414,0.0058047,0.87653,0.98514,0.99502,0.99502,4.4448e-05,0.004936,0,0.01,2.3943,59.01
0.37981,0.00087715,7.9081e-06,5.2474e-05,0.99413,0.0058157,0.87715,0.98511,0.99501,0.99501,4.4566e-05,0.0049465,0,0.01,2.3943,59.2
0.37984,0.00087722,7.9097e-06,5.2483e-05,0.99413,0.0058165,0.87722,0.98511,0.99501,0.99501,4.4573e-05,0.0049472,0,0.01,2.3943,59.21
0.38137,0.00088076,7.962e-06,5.2693e-05,0.99411,0.005834,0.88076,0.98501,0.99499,0.99499,4.473e-05,0.0049612,0,0.01,2.3943,59.4
0.38126,0.0008805,7.9601e-06,5.2692e-05,0.99411,0.0058339,0.8805,0.98501,0.99499,0.99499,4.4732e-05,0.0049614,0,0.01,2.3943,59.41
0.38113,0.0008802,7.9501e-06,5.2626e-05,0.99412,0.0058286,0.8802,0.985,0.995,0.995,4.4676e-05,0.0049563,0,0.01,2.3943,59.6
0.38123,0.00088043,7.9527e-06,5.2634e-05,0.99412,0.0058293,0.88043,0.985,0.995,0.995,4.4681e-05,0.0049568,0,0.01,2.3943,59.61
0.38691,0.00089355,8.0953e-06,5.2956e-05,0.99409,0.0058582,0.89355,0.98506,0.99498,0.99498,4.486e-05,0.0049728,0,0.01,2.3943,59.8
0.38691,0.00089355,8.0959e-06,5.296e-05,0.99409,0.0058586,0.89355,0.98506,0.99498,0.99498,4.4864e-05,0.0049732,0,0.01,2.3943,59.81
0.38306,0.00088467,8.0204e-06,5.2926e-05,0.99409,0.0058535,0.88467,0.98489,0.99498,0.99498,4.4906e-05,0.0049769,0,0.01,2.3943,60
0.38289,0.00088428,8.0182e-06,5.2932e-05,0.99409,0.0058538,0.88428,0.98489,0.99498,0.99498,4.4914e-05,0.0049776,0,0.01,2.3943,60.01
0.38385,0.00088649,8.0769e-06,5.3288e-05,0.99406,0.0058824,0.88649,0.98477,0.99495,0.99495,4.5211e-05,0.005004,0,0.01,2.3944,60.2
0.38406,0.00088697,8.0821e-06,5.3301e-05,0.99406,0.0058837,0.88697,0.98477,0.99495,0.99495,4.5219e-05,0.0050048,0,0.01,2.3944,60.21
0.38233,0.00088298,8.0479e-06,5.3286e-05,0.99407,0.0058814,0.88298,0.98481,0.99495,0.99495,4.5238e-05,0.0050064,0,0.01,2.3943,60.4
0.38203,0.00088228,8.0428e-06,5.3287e-05,0.99407,0.0058812,0.88228,0.9848,0.99495,0.99495,4.5244e-05,0.005007,0,0.01,2.3943,60.41
0.3796,0.00087668,8.0146e-06,5.3438e-05,0.99405,0.0058916,0.87668,0.98469,0.99493,0.99493,4.5424e-05,0.0050229,0,0.01,2.3944,60.6
0.37963,0.00087675,8.0163e-06,5.3448e-05,0.99405,0.0058924,0.87675,0.98468,0.99493,0.99493,4.5432e-05,0.0050237,0,0.01,2.3944,60.61
0.38062,0.00087904,8.0484e-06,5.3567e-05,0.99404,0.0059024,0.87904,0.98483,0.99492,0.99492,4.5519e-05,0.0050314,0,0.01,2.3943,60.8
0.38086,0.00087958,8.052e-06,5.3563e-05,0.99404,0.0059022,0.87958,0.98483,0.99492,0.99492,4.5511e-05,0.0050307,0,0.01,2.3943,60.81
0.38002,0.00087765,8.0214e-06,5.3432e-05,0.99406,0.0058914,0.87765,0.9848,0.99493,0.99493,4.5411e-05,0.0050218,0,0.01,2.3943,61
0.37984,0.00087724,8.0185e-06,5.3434e-05,0.99406,0.0058914,0.87724,0.9848,0.99493,0.99493,4.5415e-05,0.0050222,0,0.01,2.3943,61.01
0.38168,0.00088147,8.0686e-06,5.3571e-05,0.99404,0.0059033,0.88147,0.98479,0.99492,0.99492,4.5502e-05,0.0050299,0,0.01,2.3943,61.2
0.38172,0.00088156,8.0702e-06,5.3578e-05,0.99404,0.005904,0.88157,0.98479,0.99492,0.99492,4.5508e-05,0.0050305,0,0.01,2.3943,61.21
0.38346,0.00088559,8.1203e-06,5.373e-05,0.99403,0.0059169,0.88559,0.98454,0.99491,0.99491,4.561e-05,0.0050395,0,0.01,2.3944,61.4
0.3832,0.00088498,8.1169e-06,5.3739e-05,0.99403,0.0059175,0.88498,0.98454,0.99491,0.99491,4.5622e-05,0.0050406,0,0.01,2.3944,61.41
0.38004,0.00087769,8.1069e-06,5.4176e-05,0.994,0.0059498,0.87769,0.98443,0.99487,0.99487,4.6069e-05,0.0050802,0,0.01,2.3944,61.6
0.38014,0.00087793,8.1102e-06,5.4189e-05,0.99399,0.0059509,0.87793,0.98443,0.99487,0.99487,4.6079e-05,0.0050811,0,0.01,2.3944,61.61
0.37456,0.00086503,7.99e-06,5.4066e-05,0.99401,0.0059379,0.86503,0.98441,0.99487,0.99487,4.6076e-05,0.0050808,0,0.01,2.3944,61.8
0.37475,0.00086546,7.9938e-06,5.407e-05,0.99401,0.0059383,0.86546,0.98441,0.99487,0.99487,4.6077e-05,0.0050809,0,0.01,2.3944,61.81
0.38257,0.00088353,8.1906e-06,5.4494e-05,0.99397,0.0059763,0.88353,0.98441,0.99485,0.99485,4.6303e-05,0.0051009,0,0.01,2.3944,62
0.38248,0.00088332,8.1889e-06,5.4493e-05,0.99397,0.0059761,0.88332,0.98441,0.99485,0.99485,4.6304e-05,0.005101,0,0.01,2.3944,62.01
0.38007,0.00087776,8.1128e-06,5.4226e-05,0.99399,0.0059538,0.87776,0.98444,0.99487,0.99487,4.6114e-05,0.0050841,0,0.01,2.3944,62.2
0.38011,0.00087785,8.1145e-06,5.4235e-05,0.99399,0.0059545,0.87785,0.98443,0.99487,0.99487,4.612e-05,0.0050848,0,0.01,2.3944,62.21
0.38286,0.00088421,8.1855e-06,5.4399e-05,0.99398,0.005969,0.88421,0.98426,0.99486,0.99486,4.6214e-05,0.005093,0,0.01,2.3944,62.4
0.38288,0.00088426,8.1868e-06,5.4407e-05,0.99398,0.0059697,0.88426,0.98426,0.99486,0.99486,4.622e-05,0.0050936,0,0.01,2.3944,62.41
0.38749,0.00089491,8.2939e-06,5.4576e-05,0.99396,0.0059857,0.89491,0.98422,0.99485,0.99485,4.6282e-05,0.0050991,0,0.01,2.3944,62.6
0.38747,0.00089484,8.2923e-06,5.4566e-05,0.99396,0.0059849,0.89484,0.98422,0.99486,0.99486,4.6274e-05,0.0050983,0,0.01,2.3944,62.61
0.37774,0.00087238,8.0877e-06,5.4397e-05,0.99398,0.0059658,0.87238,0.98428,0.99485,0.99485,4.631e-05,0.0051015,0,0.01,2.3944,62.8
0.37756,0.00087196,8.086e-06,5.441e-05,0.99398,0.0059667,0.87196,0.98428,0.99485,0.99485,4.6324e-05,0.0051028,0,0.01,2.3944,62.81
0.37461,0.00086515,8.0668e-06,5.4744e-05,0.99395,0.005991,0.86515,0.9841,0.99482,0.99482,4.6677e-05,0.0051339,0,0.01,2.3944,63
0.3748,0.00086559,8.07e-06,5.4743e-05,0.99395,0.0059911,0.86559,0.9841,0.99482,0.99482,4.6673e-05,0.0051336,0,0.01,2.3944,63.01
0.38133,0.00088067,8.2129e-06,5.4898e-05,0.99394,0.0060071,0.88067,0.98412,0.99482,0.99482,4.6685e-05,0.0051346,0,0.01,2.3944,63.2
0.38131,0.00088063,8.2138e-06,5.4909e-05,0.99394,0.0060079,0.88063,0.98412,0.99482,0.99482,4.6695e-05,0.0051355,0,0.01,2.3944,63.21
0.38056,0.00087889,8.2228e-06,5.5117e-05,0.99392,0.0060237,0.87889,0.98409,0.9948,0.9948,4.6895e-05,0.0051531,0,0.01,2.3944,63.4
0.38035,0.00087842,8.2195e-06,5.5119e-05,0.99392,0.0060238,0.87842,0.98409,0.9948,0.9948,4.69e-05,0.0051536,0,0.01,2.3944,63.41
0.38129,0.00088059,8.2142e-06,5.4912e-05,0.99394,0.0060082,0.88059,0.98401,0.99482,0.99482,4.6698e-05,0.0051358,0,0.01,2.3944,63.6
0.38131,0.00088062,8.2154e-06,5.492e-05,0.99394,0.0060088,0.88062,0.984,0.99482,0.99482,4.6705e-05,0.0051364,0,0.01,2.3944,63.61
0.37455,0.00086502,8.0902e-06,5.4962e-05,0.99394,0.0060081,0.86502,0.98392,0.9948,0.9948,4.6872e-05,0.0051512,0,0.01,2.3944,63.8
0.37501,0.00086608,8.0999e-06,5.4977e-05,0.99394,0.0060096,0.86608,0.98392,0.9948,0.9948,4.6877e-05,0.0051516,0,0.01,2.3944,63.81
0.38395,0.00088672,8.3337e-06,5.5522e-05,0.99389,0.0060574,0.88672,0.98403,0.99477,0.99477,4.7188e-05,0.005179,0,0.01,2.3944,64
0.38359,0.00088589,8.3275e-06,5.5523e-05,0.99389,0.0060572,0.88589,0.98403,0.99477,0.99477,4.7195e-05,0.0051796,0,0.01,2.3944,64.01
0.38281,0.00088409,8.3279e-06,5.566e-05,0.99388,0.0060675,0.88409,0.98389,0.99476,0.99476,4.7332e-05,0.0051917,0,0.01,2.3944,64.2
0.383,0.00088452,8.3324e-06,5.567e-05,0.99388,0.0060684,0.88452,0.98388,0.99476,0.99476,4.7338e-05,0.0051922,0,0.01,2.3944,64.21
0.38093,0.00087974,8.3019e-06,5.5756e-05,0.99387,0.0060738,0.87974,0.98379,0.99475,0.99475,4.7454e-05,0.0052024,0,0.01,2.3944,64.4
0.38098,0.00087987,8.303e-06,5.5757e-05,0.99387,0.006074,0.87987,0.98379,0.99475,0.99475,4.7454e-05,0.0052024,0,0.01,2.3944,64.41
0.38314,0.00088486,8.3412e-06,5.5724e-05,0.99387,0.0060726,0.88486,0.98375,0.99476,0.99476,4.7382e-05,0.0051961,0,0.01,2.3944,64.6
0.3832,0.00088498,8.3434e-06,5.5734e-05,0.99387,0.0060735,0.88498,0.98375,0.99476,0.99476,4.7391e-05,0.0051969,0,0.01,2.3944,64.61
0.38019,0.00087804,8.3068e-06,5.5928e-05,0.99386,0.0060868,0.87804,0.98372,0.99474,0.99474,4.7621e-05,0.0052171,0,0.01,2.3944,64.8
0.38,0.00087759,8.3033e-06,5.5928e-05,0.99386,0.0060867,0.87759,0.98372,0.99474,0.99474,4.7625e-05,0.0052174,0,0.01,2.3944,64.81
0.37259,0.00086049,8.1638e-06,5.5975e-05,0.99386,0.0060861,0.86049,0.98363,0.99472,0.99472,4.7811e-05,0.0052337,0,0.01,2.3944,65
0.37271,0.00086075,8.1662e-06,5.5978e-05,0.99386,0.0060864,0.86075,0.98362,0.99472,0.99472,4.7812e-05,0.0052338,0,0.01,2.3944,65.01
0.37582,0.00086794,8.2336e-06,5.6037e-05,0.99385,0.0060928,0.86794,0.98367,0.99472,0.99472,4.7804e-05,0.0052331,0,0.01,2.3944,65.2
0.37555,0.00086732,8.2286e-06,5.6035e-05,0.99385,0.0060924,0.86732,0.98367,0.99472,0.99472,4.7807e-05,0.0052333,0,0.01,2.3944,65.21
0.37763,0.00087213,8.31e-06,5.64e-05,0.99382,0.006122,0.87213,0.98363,0.99469,0.99469,4.809e-05,0.0052582,0,0.01,2.3944,65.4
0.3776,0.00087206,8.3107e-06,5.6411e-05,0.99382,0.0061228,0.87206,0.98363,0.99469,0.99469,4.81e-05,0.0052591,0,0.01,2.3944,65.41
0.37997,0.00087754,8.3619e-06,5.6452e-05,0.99382,0.0061274,0.87754,0.98368,0.99469,0.99469,4.809e-05,0.0052582,0,0.01,2.3944,65.6
0.37996,0.00087751,8.3629e-06,5.6463e-05,0.99382,0.0061282,0.87751,0.98368,0.99469,0.99469,4.81e-05,0.0052591,0,0.01,2.3944,65.61
0.37699,0.00087064,8.3016e-06,5.6437e-05,0.99382,0.0061246,0.87064,0.9834,0.99469,0.99469,4.8135e-05,0.0052622,0,0.01,2.3944,65.8
0.37691,0.00087046,8.3002e-06,5.6437e-05,0.99382,0.0061245,0.87046,0.9834,0.99469,0.99469,4.8137e-05,0.0052623,0,0.01,2.3944,65.81
0.37843,0.00087398,8.3325e-06,5.6457e-05,0.99382,0.006127,0.87398,0.9834,0.99469,0.99469,4.8125e-05,0.0052613,0,0.01,2.3944,66
0.37867,0.00087452,8.3367e-06,5.6458e-05,0.99382,0.0061272,0.87452,0.9834,0.99469,0.99469,4.8121e-05,0.005261,0,0.01,2.3944,66.01
0.37843,0.00087398,8.3307e-06,5.6446e-05,0.99382,0.0061261,0.87398,0.9834,0.99469,0.99469,4.8115e-05,0.0052604,0,0.01,2.3944,66.2
0.37831,0.00087369,8.3297e-06,5.6456e-05,0.99382,0.0061268,0.87369,0.9834,0.99469,0.99469,4.8126e-05,0.0052615,0,0.01,2.3944,66.21
0.37248,0.00086024,8.2564e-06,5.6834e-05,0.99379,0.0061529,0.86024,0.98344,0.99465,0.99465,4.8577e-05,0.0053009,0,0.01,2.3944,66.4
0.37228,0.00085978,8.2533e-06,5.6839e-05,0.99379,0.0061531,0.85978,0.98344,0.99465,0.99465,4.8585e-05,0.0053016,0,0.01,2.3944,66.41
0.37146,0.00085788,8.2575e-06,5.7026e-05,0.99378,0.0061672,0.85788,0.98317,0.99463,0.99463,4.8769e-05,0.0053176,0,0.01,2.3944,66.6
0.37137,0.00085768,8.2558e-06,5.7025e-05,0.99378,0.0061671,0.85768,0.98317,0.99463,0.99463,4.8769e-05,0.0053177,0,0.01,2.3944,66.61
0.36788,0.00084961,8.1749e-06,5.6921e-05,0.99379,0.0061571,0.84961,0.98321,0.99464,0.99464,4.8746e-05,0.0053156,0,0.01,2.3944,66.8
0.36798,0.00084983,8.1774e-06,5.6927e-05,0.99379,0.0061576,0.84983,0.98321,0.99464,0.99464,4.875e-05,0.0053159,0,0.01,2.3944,66.81
0.37161,0.00085823,8.2706e-06,5.7119e-05,0.99377,0.0061745,0.85823,0.98316,0.99463,0.99463,4.8848e-05,0.0053245,0,0.01,2.3944,67
0.37177,0.00085859,8.2751e-06,5.7133e-05,0.99377,0.0061757,0.85859,0.98316,0.99463,0.99463,4.8858e-05,0.0053254,0,0.01,2.3944,67.01
0.37443,0.00086473,8.3449e-06,5.7286e-05,0.99375,0.0061891,0.86473,0.98324,0.99462,0.99462,4.8941e-05,0.0053327,0,0.01,2.3944,67.2
0.37431,0.00086445,8.343e-06,5.7289e-05,0.99375,0.0061893,0.86445,0.98324,0.99462,0.99462,4.8946e-05,0.0053332,0,0.01,2.3944,67.21
0.37386,0.00086341,8.3462e-06,5.74e-05,0.99375,0.0061976,0.86341,0.98304,0.99461,0.99461,4.9054e-05,0.0053426,0,0.01,2.3945,67.4
0.37404,0.00086383,8.3509e-06,5.7413e-05,0.99374,0.0061987,0.86383,0.98304,0.99461,0.99461,4.9062e-05,0.0053432,0,0.01,2.3945,67.41
0.3768,0.00087021,8.3919e-06,5.7284e-05,0.99375,0.0061903,0.87021,0.98312,0.99462,0.99462,4.8893e-05,0.0053285,0,0.01,2.3945,67.6
0.37696,0.00087057,8.3952e-06,5.7289e-05,0.99375,0.0061908,0.87057,0.98312,0.99462,0.99462,4.8894e-05,0.0053286,0,0.01,2.3945,67.61
0.37588,0.00086808,8.4274e-06,5.7777e-05,0.99371,0.0062279,0.86808,0.98294,0.99458,0.99458,4.9349e-05,0.0053682,0,0.01,2.3945,67.8
0.37571,0.00086769,8.4235e-06,5.777e-05,0.99371,0.0062272,0.86769,0.98295,0.99458,0.99458,4.9346e-05,0.0053679,0,0.01,2.3945,67.81
0.37745,0.00087171,8.4706e-06,5.788e-05,0.99371,0.0062367,0.87171,0.98293,0.99458,0.99458,4.9409e-05,0.0053735,0,0.01,2.3945,68
0.37734,0.00087147,8.4698e-06,5.789e-05,0.9937,0.0062374,0.87147,0.98293,0.99458,0.99458,4.942e-05,0.0053744,0,0.01,2.3945,68.01
0.37565,0.00086755,8.4322e-06,5.7858e-05,0.99371,0.006234,0.86755,0.98273,0.99458,0.99458,4.9425e-05,0.0053749,0,0.01,2.3945,68.2
0.37589,0.00086811,8.4378e-06,5.7868e-05,0.99371,0.006235,0.86811,0.98273,0.99458,0.99458,4.943e-05,0.0053753,0,0.01,2.3945,68.21
0.37443,0.00086474,8.4175e-06,5.795e-05,0.9937,0.0062405,0.86474,0.98282,0.99457,0.99457,4.9532e-05,0.0053842,0,0.01,2.3945,68.4
0.37425,0.00086432,8.4142e-06,5.795e-05,0.9937,0.0062404,0.86432,0.98282,0.99457,0.99457,4.9536e-05,0.0053845,0,0.01,2.3945,68.41
0.3732,0.0008619,8.3946e-06,5.7964e-05,0.9937,0.0062409,0.8619,0.98276,0.99456,0.99456,4.9569e-05,0.0053874,0,0.01,2.3945,68.6
0.37309,0.00086164,8.3938e-06,5.7975e-05,0.9937,0.0062417,0.86164,0.98276,0.99456,0.99456,4.9581e-05,0.0053885,0,0.01,2.3945,68.61
0.3746,0.00086512,8.4712e-06,5.8405e-05,0.99367,0.0062758,0.86512,0.98262,0.99453,0.99453,4.9934e-05,0.0054191,0,0.01,2.3945,68.8
0.37467,0.00086528,8.473e-06,5.841e-05,0.99367,0.0062762,0.86528,0.98262,0.99453,0.99453,4.9937e-05,0.0054194,0,0.01,2.3945,68.81
0.36908,0.00085237,8.3788e-06,5.8587e-05,0.99365,0.0062869,0.85237,0.98271,0.99451,0.99451,5.0209e-05,0.005443,0,0.01,2.3945,69
0.36902,0.00085224,8.3778e-06,5.8588e-05,0.99365,0.006287,0.85224,0.98271,0.99451,0.99451,5.021e-05,0.0054431,0,0.01,2.3945,69.01
0.37352,0.00086263,8.474e-06,5.8632e-05,0.99365,0.0062927,0.86263,0.98248,0.99451,0.99451,5.0158e-05,0.0054385,0,0.01,2.3945,69.2
0.37359,0.0008628,8.4771e-06,5.8647e-05,0.99365,0.0062939,0.8628,0.98248,0.99451,0.99451,5.017e-05,0.0054396,0,0.01,2.3945,69.21
0.37691,0.00087046,8.5723e-06,5.8901e-05,0.99363,0.0063152,0.87046,0.98234,0.9945,0.9945,5.0328e-05,0.0054534,0,0.01,2.3945,69.4
0.37673,0.00087006,8.5686e-06,5.8897e-05,0.99363,0.0063148,0.87006,0.98234,0.9945,0.9945,5.0328e-05,0.0054533,0,0.01,2.3945,69.41
0.37329,0.00086211,8.4941e-06,5.8856e-05,0.99363,0.0063099,0.86211,0.98242,0.99449,0.99449,5.0362e-05,0.0054562,0,0.01,2.3945,69.6
0.37341,0.00086239,8.4971e-06,5.8862e-05,0.99363,0.0063105,0.86239,0.98242,0.99449,0.99449,5.0365e-05,0.0054566,0,0.01,2.3945,69.61
0.37977,0.00087707,8.6355e-06,5.8945e-05,0.99362,0.0063202,0.87707,0.98241,0.9945,0.9945,5.0309e-05,0.0054517,0,0.01,2.3945,69.8
0.37979,0.00087711,8.6365e-06,5.8951e-05,0.99362,0.0063206,0.87711,0.98241,0.9945,0.9945,5.0314e-05,0.0054522,0,0.01,2.3945,69.81
