Number of active Voxels;Number of Leaves;Number of Nodes;TotalLeavesSurfaceArea;TotalActiveCellsSurfaceArea;BoundingBoxSurfaceArea;Average Num. of traversed leaves
3093;4321;4321;32538;12372;3332;9.76531
3094;4369;4369;32912;12376;3332;9.87755
3113;4372;4372;32892;12452;3332;9.87155
3120;4375;4375;32898;12480;3332;9.87335
3115;4375;4375;32840;12460;3332;9.85594
3110;4345;4345;32682;12440;3332;9.80852
3094;4318;4318;32542;12376;3332;9.76651
3094;4324;4324;32570;12376;3332;9.77491
3095;4317;4317;32526;12380;3332;9.7617
3097;4321;4321;32508;12388;3332;9.7563
3101;4337;4337;32574;12404;3332;9.77611
3098;4327;4327;32528;12392;3332;9.7623
3095;4321;4321;32576;12380;3332;9.77671
3096;4357;4357;32890;12384;3332;9.87095
3119;4377;4377;32940;12476;3332;9.88595
3112;4369;4369;32874;12448;3332;9.86615
3121;4371;4371;32864;12484;3332;9.86315
3105;4329;4329;32626;12420;3332;9.79172
3107;4330;4330;32618;12428;3332;9.78932
3102;4334;4334;32638;12408;3332;9.79532
3105;4339;4339;32642;12420;3332;9.79652
3103;4332;4332;32610;12412;3332;9.78691
3106;4331;4331;32566;12424;3332;9.77371
3101;4331;4331;32576;12404;3332;9.77671
3097;4314;4314;32570;12388;3332;9.77491
3123;4381;4381;32936;12492;3332;9.88475
3123;4380;4380;32944;12492;3332;9.88715
3129;4389;4389;32946;12516;3332;9.88776
3114;4353;4353;32732;12456;3332;9.82353
3107;4335;4335;32648;12428;3332;9.79832
3110;4346;4346;32712;12440;3332;9.81753
3110;4341;4341;32636;12440;3332;9.79472
3113;4341;4341;32612;12452;3332;9.78752
3112;4350;4350;32672;12448;3332;9.80552
3109;4345;4345;32604;12436;3332;9.78511
3111;4338;4338;32610;12444;3332;9.78691
3116;4386;4386;33022;12464;3332;9.91056
3131;4401;4401;33022;12524;3332;9.91056
3128;4402;4402;33038;12512;3332;9.91537
3134;4379;4379;32946;12536;3332;9.88776
3126;4362;4362;32808;12504;3332;9.84634
3116;4348;4348;32688;12464;3332;9.81032
3119;4355;4355;32790;12476;3332;9.84094
3115;4347;4347;32748;12460;3332;9.82833
3121;4350;4350;32736;12484;3332;9.82473
3122;4358;4358;32738;12488;3332;9.82533
3121;4353;4353;32724;12484;3332;9.82113
3125;4357;4357;32720;12500;3332;9.81993
3121;4361;4361;32762;12484;3332;9.83253
3132;4386;4386;32982;12528;3332;9.89856
3147;4405;4405;33106;12588;3332;9.93577
3138;4406;4406;33102;12552;3332;9.93457
3133;4379;4379;32898;12532;3332;9.87335
3125;4345;4345;32754;12500;3332;9.83013
3118;4361;4361;32814;12472;3332;9.84814
3124;4356;4356;32790;12496;3332;9.84094
3120;4351;4351;32802;12480;3332;9.84454
3117;4362;4362;32812;12468;3332;9.84754
3121;4359;4359;32782;12484;3332;9.83854
3117;4359;4359;32794;12468;3332;9.84214
3114;4340;4340;32652;12456;3332;9.79952
3130;4389;4389;33046;12520;3332;9.91777
3137;4394;4394;33096;12548;3332;9.93277
3132;4390;4390;33078;12528;3332;9.92737
3142;4379;4379;32972;12568;3332;9.89556
3133;4354;4354;32824;12532;3332;9.85114
3124;4366;4366;32872;12496;3332;9.86555
3134;4368;4368;32898;12536;3332;9.87335
3124;4349;4349;32806;12496;3332;9.84574
3125;4355;4355;32792;12500;3332;9.84154
3134;4354;4354;32752;12536;3332;9.82953
3126;4350;4350;32782;12504;3332;9.83854
3128;4362;4362;32810;12512;3332;9.84694
3135;4404;4404;33120;12540;3332;9.93998
3155;4416;4416;33214;12620;3332;9.96819
3150;4403;4403;33122;12600;3332;9.94058
3155;4410;4410;33212;12620;3332;9.96759
3139;4365;4365;32814;12556;3332;9.84814
3135;4377;4377;32962;12540;3332;9.89256
3143;4374;4374;32942;12572;3332;9.88655
3137;4375;4375;32928;12548;3332;9.88235
3144;4388;4388;32948;12576;3332;9.88836
3151;4382;4382;32892;12604;3332;9.87155
3141;4378;4378;32888;12564;3332;9.87035
3140;4371;4371;32852;12560;3332;9.85954
3145;4419;4419;33204;12580;3332;9.96519
3170;4436;4436;33238;12680;3332;9.97539
3161;4426;4426;33230;12644;3332;9.97299
3165;4430;4430;33274;12660;3332;9.98619
3147;4387;4387;33018;12588;3332;9.90936
3139;4383;4383;32932;12556;3332;9.88355
3145;4405;4405;33082;12580;3332;9.92857
3139;4374;4374;32948;12556;3332;9.88836
3141;4372;4372;32880;12564;3332;9.86795
3141;4389;4389;32944;12564;3332;9.88715
3143;4386;4386;32958;12572;3332;9.89136
3148;4417;4417;33236;12592;3332;9.97479
3155;4426;4426;33408;12620;3332;10.0264
3154;4414;4414;33238;12616;3332;9.97539
3150;4400;4400;33154;12600;3332;9.95018
3148;4387;4387;33040;12592;3332;9.91597
3144;4385;4385;33032;12576;3332;9.91357
3145;4385;4385;33034;12580;3332;9.91417
3143;4397;4397;33094;12572;3332;9.93217
3135;4385;4385;33000;12540;3332;9.90396
3142;4385;4385;32990;12568;3332;9.90096
3141;4387;4387;32988;12564;3332;9.90036
3138;4378;4378;32934;12552;3332;9.88415
3146;4430;4430;33334;12584;3332;10.0042
3155;4421;4421;33396;12620;3332;10.0228
3143;4418;4418;33228;12572;3332;9.97239
3154;4419;4419;33300;12616;3332;9.994
3141;4378;4378;33028;12564;3332;9.91236
3136;4370;4370;32994;12544;3332;9.90216
3137;4375;4375;33026;12548;3332;9.91176
3131;4371;4371;32966;12524;3332;9.89376
3130;4378;4378;33010;12520;3332;9.90696
3143;4388;4388;33008;12572;3332;9.90636
3135;4376;4376;32950;12540;3332;9.88896
3135;4378;4378;32964;12540;3332;9.89316
3154;4429;4429;33466;12616;3332;10.0438
3161;4426;4426;33306;12644;3332;9.9958
3153;4416;4416;33306;12612;3332;9.9958
3165;4422;4422;33290;12660;3332;9.991
3141;4377;4377;33034;12564;3332;9.91417
3144;4399;4399;33144;12576;3332;9.94718
3146;4390;4390;33086;12584;3332;9.92977
3143;4393;4393;33076;12572;3332;9.92677
3141;4376;4376;33000;12564;3332;9.90396
3148;4386;4386;32988;12592;3332;9.90036
3144;4394;4394;33030;12576;3332;9.91297
3154;4416;4416;33270;12616;3332;9.98499
3162;4412;4412;33192;12648;3332;9.96158
3160;4423;4423;33280;12640;3332;9.988
3165;4407;4407;33234;12660;3332;9.97419
3165;4406;4406;33210;12660;3332;9.96699
3152;4365;4365;32922;12608;3332;9.88055
3148;4392;4392;33110;12592;3332;9.93697
3148;4381;4381;33066;12592;3332;9.92377
3149;4386;4386;33090;12596;3332;9.93097
3154;4391;4391;33106;12616;3332;9.93577
3148;4392;4392;33104;12592;3332;9.93517
3152;4403;4403;33124;12608;3332;9.94118
3161;4428;4428;33354;12644;3332;10.0102
3178;4439;4439;33384;12712;3332;10.0192
3167;4426;4426;33350;12668;3332;10.009
3178;4439;4439;33446;12712;3332;10.0378
3157;4390;4390;33112;12628;3332;9.93758
3162;4385;4385;32998;12648;3332;9.90336
3158;4400;4400;33124;12632;3332;9.94118
3153;4394;4394;33140;12612;3332;9.94598
3153;4407;4407;33254;12612;3332;9.98019
3159;4396;4396;33134;12636;3332;9.94418
3156;4406;4406;33180;12624;3332;9.95798
3161;4433;4433;33442;12644;3332;10.0366
3182;4446;4446;33530;12728;3332;10.063
3184;4439;4439;33388;12736;3332;10.0204
3171;4427;4427;33392;12684;3332;10.0216
3180;4436;4436;33458;12720;3332;10.0414
3162;4414;4414;33248;12648;3332;9.97839
3163;4403;4403;33204;12652;3332;9.96519
3162;4404;4404;33194;12648;3332;9.96218
3156;4398;4398;33178;12624;3332;9.95738
3156;4406;4406;33240;12624;3332;9.97599
3156;4402;4402;33206;12624;3332;9.96579
3155;4390;4390;33102;12620;3332;9.93457
3158;4444;4444;33534;12632;3332;10.0642
3179;4456;4456;33624;12716;3332;10.0912
3183;4443;4443;33454;12732;3332;10.0402
3168;4429;4429;33404;12672;3332;10.0252
3183;4442;4442;33506;12732;3332;10.0558
3158;4407;4407;33256;12632;3332;9.98079
3156;4399;4399;33190;12624;3332;9.96098
3155;4406;4406;33234;12620;3332;9.97419
3152;4403;4403;33226;12608;3332;9.97179
3152;4400;4400;33218;12608;3332;9.96939
3147;4396;4396;33194;12588;3332;9.96218
3156;4394;4394;33118;12624;3332;9.93938
3153;4453;4453;33616;12612;3332;10.0888
3165;4455;4455;33654;12660;3332;10.1002
3182;4456;4456;33576;12728;3332;10.0768
3161;4420;4420;33342;12644;3332;10.0066
3173;4443;4443;33548;12692;3332;10.0684
3158;4408;4408;33282;12632;3332;9.9886
3163;4409;4409;33296;12652;3332;9.9928
3153;4404;4404;33238;12612;3332;9.97539
3150;4391;4391;33186;12600;3332;9.95978
3147;4389;4389;33162;12588;3332;9.95258
3149;4392;4392;33176;12596;3332;9.95678
3150;4393;4393;33154;12600;3332;9.95018
3160;4434;4434;33620;12640;3332;10.09
3174;4451;4451;33630;12696;3332;10.093
3179;4438;4438;33488;12716;3332;10.0504
3166;4431;4431;33486;12664;3332;10.0498
3169;4426;4426;33454;12676;3332;10.0402
3155;4410;4410;33320;12620;3332;10
3160;4411;4411;33258;12640;3332;9.98139
3163;4418;4418;33316;12652;3332;9.9988
3154;4410;4410;33284;12616;3332;9.9892
3154;4401;4401;33220;12616;3332;9.96999
3157;4409;4409;33246;12628;3332;9.97779
3155;4395;4395;33164;12620;3332;9.95318
3171;4458;4458;33720;12684;3332;10.12
3173;4454;4454;33732;12692;3332;10.1236
3171;4450;4450;33720;12684;3332;10.12
3170;4446;4446;33676;12680;3332;10.1068
3161;4428;4428;33472;12644;3332;10.0456
3157;4415;4415;33388;12628;3332;10.0204
3169;4427;4427;33572;12676;3332;10.0756
3164;4425;4425;33502;12656;3332;10.0546
3163;4429;4429;33516;12652;3332;10.0588
3163;4415;4415;33416;12652;3332;10.0288
3168;4422;4422;33424;12672;3332;10.0312
3173;4487;4487;33962;12692;3332;10.1927
3177;4486;4486;33948;12708;3332;10.1885
3192;4495;4495;34060;12768;3332;10.2221
3175;4456;4456;33796;12700;3332;10.1429
3184;4462;4462;33690;12736;3332;10.111
3174;4456;4456;33670;12696;3332;10.105
3164;4438;4438;33570;12656;3332;10.075
3169;4427;4427;33482;12676;3332;10.0486
3167;4424;4424;33488;12668;3332;10.0504
3170;4427;4427;33470;12680;3332;10.045
3169;4421;4421;33396;12676;3332;10.0228
3175;4443;4443;33556;12700;3332;10.0708
3186;4504;4504;34088;12744;3332;10.2305
3188;4499;4499;34024;12752;3332;10.2113
3196;4508;4508;34076;12784;3332;10.2269
3185;4463;4463;33720;12740;3332;10.12
3190;4465;4465;33690;12760;3332;10.111
3182;4449;4449;33648;12728;3332;10.0984
3176;4455;4455;33666;12704;3332;10.1038
3177;4432;4432;33536;12708;3332;10.0648
3177;4448;4448;33710;12708;3332;10.117
3173;4438;4438;33564;12692;3332;10.0732
3176;4437;4437;33526;12704;3332;10.0618
3177;4440;4440;33570;12708;3332;10.075
3195;4517;4517;34218;12780;3332;10.2695
3209;4512;4512;34090;12836;3332;10.2311
3201;4523;4523;34196;12804;3332;10.2629
3195;4492;4492;33892;12780;3332;10.1717
3197;4493;4493;34038;12788;3332;10.2155
3184;4463;4463;33718;12736;3332;10.1194
3192;4467;4467;33676;12768;3332;10.1068
3194;4466;4466;33784;12776;3332;10.1393
3191;4444;4444;33524;12764;3332;10.0612
3185;4447;4447;33516;12740;3332;10.0588
3186;4459;4459;33728;12744;3332;10.1224
3203;4513;4513;34180;12812;3332;10.2581
3212;4520;4520;34142;12848;3332;10.2467
3217;4517;4517;34108;12868;3332;10.2365
3206;4500;4500;33942;12824;3332;10.1867
3206;4503;4503;34004;12824;3332;10.2053
3195;4483;4483;33928;12780;3332;10.1825
3192;4454;4454;33614;12768;3332;10.0882
3197;4455;4455;33628;12788;3332;10.0924
3187;4450;4450;33730;12748;3332;10.123
3194;4453;4453;33580;12776;3332;10.078
3194;4455;4455;33584;12776;3332;10.0792
3192;4466;4466;33802;12768;3332;10.1447
3212;4531;4531;34230;12848;3332;10.2731
3212;4529;4529;34238;12848;3332;10.2755
3199;4529;4529;34288;12796;3332;10.2905
3195;4488;4488;33914;12780;3332;10.1783
3203;4515;4515;34080;12812;3332;10.2281
3191;4478;4478;33786;12764;3332;10.1399
3192;4481;4481;33914;12768;3332;10.1783
3190;4448;4448;33600;12760;3332;10.084
3189;4457;4457;33770;12756;3332;10.1351
3184;4457;4457;33620;12736;3332;10.09
3185;4456;4456;33600;12740;3332;10.084
3195;4515;4515;34246;12780;3332;10.2779
3201;4537;4537;34280;12804;3332;10.2881
3212;4538;4538;34282;12848;3332;10.2887
3197;4489;4489;33946;12788;3332;10.1879
3199;4483;4483;33886;12796;3332;10.1699
3205;4484;4484;33806;12820;3332;10.1459
3190;4456;4456;33654;12760;3332;10.1002
3193;4451;4451;33640;12772;3332;10.096
3201;4468;4468;33730;12804;3332;10.123
3198;4465;4465;33718;12792;3332;10.1194
3194;4451;4451;33592;12776;3332;10.0816
3205;4496;4496;33958;12820;3332;10.1915
3212;4533;4533;34224;12848;3332;10.2713
3217;4533;4533;34236;12868;3332;10.2749
3214;4504;4504;34102;12856;3332;10.2347
3207;4501;4501;33988;12828;3332;10.2005
3219;4483;4483;33878;12876;3332;10.1675
3204;4487;4487;33908;12816;3332;10.1765
3204;4494;4494;33932;12816;3332;10.1837
3201;4489;4489;33922;12804;3332;10.1807
3206;4475;4475;33800;12824;3332;10.1441
3208;4493;4493;33868;12832;3332;10.1645
3206;4478;4478;33768;12824;3332;10.1345
3215;4544;4544;34352;12860;3332;10.3097
3225;4547;4547;34292;12900;3332;10.2917
3235;4537;4537;34242;12940;3332;10.2767
3224;4531;4531;34248;12896;3332;10.2785
3218;4494;4494;33908;12872;3332;10.1765
3223;4490;4490;33874;12892;3332;10.1663
3213;4485;4485;33850;12852;3332;10.1591
3217;4486;4486;33808;12868;3332;10.1465
3210;4461;4461;33720;12840;3332;10.12
3211;4454;4454;33640;12844;3332;10.096
3211;4470;4470;33684;12844;3332;10.1092
3209;4515;4515;34260;12836;3332;10.2821
3221;4530;4530;34308;12884;3332;10.2965
3228;4531;4531;34278;12912;3332;10.2875
3227;4511;4511;34156;12908;3332;10.2509
3218;4499;4499;33968;12872;3332;10.1945
3228;4508;4508;34122;12912;3332;10.2407
3223;4486;4486;33874;12892;3332;10.1663
3225;4505;4505;34044;12900;3332;10.2173
3210;4476;4476;33806;12840;3332;10.1459
3215;4477;4477;33794;12860;3332;10.1423
3221;4479;4479;33754;12884;3332;10.1303
3209;4471;4471;33788;12836;3332;10.1405
3214;4510;4510;34208;12856;3332;10.2665
3233;4501;4501;34132;12932;3332;10.2437
3223;4518;4518;34174;12892;3332;10.2563
3226;4526;4526;34286;12904;3332;10.2899
3223;4520;4520;34226;12892;3332;10.2719
3231;4533;4533;34300;12924;3332;10.2941
3212;4491;4491;33964;12848;3332;10.1933
3213;4492;4492;33924;12852;3332;10.1813
3210;4501;4501;33962;12840;3332;10.1927
3217;4495;4495;34020;12868;3332;10.2101
3207;4465;4465;33758;12828;3332;10.1315
3210;4514;4514;34220;12840;3332;10.2701
3221;4532;4532;34316;12884;3332;10.2989
3225;4523;4523;34216;12900;3332;10.2689
3226;4518;4518;34252;12904;3332;10.2797
3217;4513;4513;34222;12868;3332;10.2707
3217;4508;4508;34260;12868;3332;10.2821
3212;4499;4499;34090;12848;3332;10.2311
3215;4500;4500;33968;12860;3332;10.1945
3210;4494;4494;33966;12840;3332;10.1939
3214;4500;4500;34070;12856;3332;10.2251
3217;4494;4494;33898;12868;3332;10.1735
3216;4519;4519;34264;12864;3332;10.2833
3214;4534;4534;34354;12856;3332;10.3103
3227;4530;4530;34350;12908;3332;10.3091
3226;4524;4524;34278;12904;3332;10.2875
3225;4521;4521;34288;12900;3332;10.2905
3216;4505;4505;34236;12864;3332;10.2749
3216;4503;4503;34132;12864;3332;10.2437
3210;4494;4494;34090;12840;3332;10.2311
3214;4505;4505;34264;12856;3332;10.2833
3203;4482;4482;34044;12812;3332;10.2173
3207;4483;4483;34018;12828;3332;10.2095
3211;4477;4477;33964;12844;3332;10.1933
3214;4536;4536;34458;12856;3332;10.3415
3214;4537;4537;34392;12856;3332;10.3217
3233;4526;4526;34284;12932;3332;10.2893
3224;4534;4534;34448;12896;3332;10.3385
3219;4525;4525;34386;12876;3332;10.3199
3220;4507;4507;34216;12880;3332;10.2689
3220;4512;4512;34312;12880;3332;10.2977
3214;4495;4495;34148;12856;3332;10.2485
3215;4497;4497;34112;12860;3332;10.2377
3213;4490;4490;34066;12852;3332;10.2239
3210;4484;4484;34034;12840;3332;10.2143
3204;4483;4483;34030;12816;3332;10.2131
3211;4537;4537;34456;12844;3332;10.3409
3218;4520;4520;34310;12872;3332;10.2971
3239;4546;4546;34476;12956;3332;10.3469
3230;4529;4529;34380;12920;3332;10.3181
3218;4526;4526;34436;12872;3332;10.3349
3223;4532;4532;34454;12892;3332;10.3403
3216;4518;4518;34356;12864;3332;10.3109
3213;4504;4504;34294;12852;3332;10.2923
3216;4494;4494;34098;12864;3332;10.2335
3212;4501;4501;34162;12848;3332;10.2527
3210;4484;4484;34074;12840;3332;10.2263
3215;4522;4522;34456;12860;3332;10.3409
3230;4546;4546;34516;12920;3332;10.3589
3220;4532;4532;34488;12880;3332;10.3505
3231;4555;4555;34568;12924;3332;10.3745
3226;4543;4543;34514;12904;3332;10.3583
3220;4537;4537;34546;12880;3332;10.3679
3226;4516;4516;34348;12904;3332;10.3085
3216;4515;4515;34278;12864;3332;10.2875
3217;4485;4485;34026;12868;3332;10.2119
3214;4506;4506;34354;12856;3332;10.3103
3211;4480;4480;34070;12844;3332;10.2251
3214;4484;4484;34136;12856;3332;10.2449
3216;4526;4526;34502;12864;3332;10.3547
3227;4528;4528;34386;12908;3332;10.3199
3239;4567;4567;34656;12956;3332;10.401
3236;4554;4554;34608;12944;3332;10.3866
3224;4518;4518;34398;12896;3332;10.3235
3225;4541;4541;34516;12900;3332;10.3589
3219;4527;4527;34420;12876;3332;10.3301
3218;4495;4495;34094;12872;3332;10.2323
3215;4496;4496;34250;12860;3332;10.2791
3215;4511;4511;34350;12860;3332;10.3091
3209;4511;4511;34374;12836;3332;10.3163
3211;4506;4506;34368;12844;3332;10.3145
3219;4551;4551;34608;12876;3332;10.3866
3223;4558;4558;34632;12892;3332;10.3938
3227;4550;4550;34590;12908;3332;10.3812
3227;4546;4546;34608;12908;3332;10.3866
3225;4529;4529;34448;12900;3332;10.3385
3232;4541;4541;34506;12928;3332;10.3559
3216;4512;4512;34400;12864;3332;10.3241
3219;4518;4518;34378;12876;3332;10.3175
3217;4498;4498;34278;12868;3332;10.2875
3225;4526;4526;34438;12900;3332;10.3355
3217;4517;4517;34360;12868;3332;10.3121
3222;4563;4563;34762;12888;3332;10.4328
3231;4577;4577;34756;12924;3332;10.431
3235;4565;4565;34716;12940;3332;10.419
3234;4542;4542;34594;12936;3332;10.3824
3230;4530;4530;34528;12920;3332;10.3625
3235;4533;4533;34518;12940;3332;10.3595
3228;4524;4524;34478;12912;3332;10.3475
3223;4507;4507;34312;12892;3332;10.2977
3231;4525;4525;34532;12924;3332;10.3637
3231;4530;4530;34612;12924;3332;10.3878
3226;4533;4533;34638;12904;3332;10.3956
3226;4554;4554;34866;12904;3332;10.464
3233;4570;4570;34916;12932;3332;10.479
3244;4589;4589;34958;12976;3332;10.4916
3246;4591;4591;34968;12984;3332;10.4946
3242;4554;4554;34706;12968;3332;10.416
3238;4542;4542;34700;12952;3332;10.4142
3249;4544;4544;34602;12996;3332;10.3848
3237;4555;4555;34722;12948;3332;10.4208
3232;4536;4536;34648;12928;3332;10.3986
3233;4519;4519;34556;12932;3332;10.3709
3233;4536;4536;34684;12932;3332;10.4094
3225;4532;4532;34608;12900;3332;10.3866
3237;4596;4596;35082;12948;3332;10.5288
3237;4590;4590;35024;12948;3332;10.5114
3242;4570;4570;34770;12968;3332;10.4352
3243;4575;4575;34802;12972;3332;10.4448
3246;4561;4561;34728;12984;3332;10.4226
3240;4552;4552;34664;12960;3332;10.4034
3249;4542;4542;34542;12996;3332;10.3667
3231;4542;4542;34622;12924;3332;10.3908
3236;4555;4555;34658;12944;3332;10.4016
3234;4531;4531;34512;12936;3332;10.3577
3240;4552;4552;34660;12960;3332;10.4022
3231;4527;4527;34496;12924;3332;10.3529
3244;4582;4582;34904;12976;3332;10.4754
3256;4570;4570;34774;13024;3332;10.4364
3256;4570;4570;34764;13024;3332;10.4334
3259;4570;4570;34720;13036;3332;10.4202
3249;4551;4551;34666;12996;3332;10.404
3259;4552;4552;34640;13036;3332;10.3962
3259;4553;4553;34582;13036;3332;10.3788
3242;4526;4526;34364;12968;3332;10.3133
3242;4554;4554;34652;12968;3332;10.3998
3243;4555;4555;34722;12972;3332;10.4208
3248;4566;4566;34794;12992;3332;10.4424
3241;4557;4557;34718;12964;3332;10.4196
3250;4585;4585;35038;13000;3332;10.5156
3262;4597;4597;35012;13048;3332;10.5078
3254;4585;4585;34972;13016;3332;10.4958
3267;4591;4591;34968;13068;3332;10.4946
3249;4584;4584;34954;12996;3332;10.4904
3258;4563;4563;34796;13032;3332;10.443
3247;4570;4570;34818;12988;3332;10.4496
3245;4552;4552;34728;12980;3332;10.4226
3239;4562;4562;34788;12956;3332;10.4406
3244;4556;4556;34746;12976;3332;10.428
3245;4563;4563;34796;12980;3332;10.443
3235;4585;4585;35088;12940;3332;10.5306
3243;4579;4579;34994;12972;3332;10.5024
3258;4590;4590;35012;13032;3332;10.5078
3259;4595;4595;35046;13036;3332;10.518
3260;4597;4597;35058;13040;3332;10.5216
3249;4573;4573;34878;12996;3332;10.4676
3258;4581;4581;34946;13032;3332;10.488
3245;4559;4559;34768;12980;3332;10.4346
3241;4548;4548;34692;12964;3332;10.4118
3239;4546;4546;34674;12956;3332;10.4064
3246;4551;4551;34674;12984;3332;10.4064
3251;4557;4557;34734;13004;3332;10.4244
3253;4581;4581;35028;13012;3332;10.5126
3259;4584;4584;34980;13036;3332;10.4982
3271;4599;4599;35044;13084;3332;10.5174
3265;4587;4587;34970;13060;3332;10.4952
3267;4594;4594;34998;13068;3332;10.5036
3256;4579;4579;34934;13024;3332;10.4844
3268;4573;4573;34858;13072;3332;10.4616
3255;4573;4573;34892;13020;3332;10.4718
3251;4557;4557;34806;13004;3332;10.446
3252;4562;4562;34834;13008;3332;10.4544
3257;4569;4569;34860;13028;3332;10.4622
3253;4559;4559;34798;13012;3332;10.4436
3257;4601;4601;35114;13028;3332;10.5384
3268;4615;4615;35266;13072;3332;10.584
3277;4621;4621;35212;13108;3332;10.5678
3277;4610;4610;35144;13108;3332;10.5474
3285;4617;4617;35120;13140;3332;10.5402
3274;4606;4606;35176;13096;3332;10.557
3281;4605;4605;35068;13124;3332;10.5246
3269;4602;4602;35096;13076;3332;10.533
3272;4590;4590;35028;13088;3332;10.5126
3269;4582;4582;34966;13076;3332;10.494
3276;4587;4587;34994;13104;3332;10.5024
3268;4576;4576;34936;13072;3332;10.485
3280;4634;4634;35310;13120;3332;10.5972
3277;4621;4621;35300;13108;3332;10.5942
3301;4612;4612;34994;13204;3332;10.5024
3291;4634;4634;35214;13164;3332;10.5684
3298;4632;4632;35144;13192;3332;10.5474
3283;4614;4614;35144;13132;3332;10.5474
3294;4619;4619;35120;13176;3332;10.5402
3282;4603;4603;35074;13128;3332;10.5264
3277;4593;4593;35008;13108;3332;10.5066
3275;4586;4586;34992;13100;3332;10.5018
3279;4600;4600;35072;13116;3332;10.5258
3277;4592;4592;34986;13108;3332;10.5
3286;4633;4633;35260;13144;3332;10.5822
3293;4638;4638;35286;13172;3332;10.59
3295;4635;4635;35262;13180;3332;10.5828
3292;4638;4638;35252;13168;3332;10.5798
3284;4618;4618;35196;13136;3332;10.563
3283;4604;4604;35102;13132;3332;10.5348
3289;4613;4613;35114;13156;3332;10.5384
3276;4598;4598;35078;13104;3332;10.5276
3274;4586;4586;34962;13096;3332;10.4928
3275;4592;4592;34978;13100;3332;10.4976
